"Month","Year","Mean"
6,64,159.6
6,64,158.61
6,64,158.61
7,64,158.61
7,64,176.95
7,64,570.35
7,64,338.56
7,64,228.75
7,64,194.9
7,64,183.56
7,64,174.93
7,64,167.63
7,64,168.68
7,64,181.38
7,64,184.65
7,64,189.14
7,64,176.02
7,64,166.62
7,64,158.62
7,64,151.87
7,64,149.98
7,64,144.44
7,64,142.63
7,64,136.44
7,64,130.44
7,64,128.45
7,64,121.66
7,64,120.55
7,64,119.47
7,64,113.09
7,64,112.04
7,64,113.09
7,64,119.47
7,64,120.55
8,64,120.55
8,64,119.47
8,64,112.07
8,64,106.02
8,64,110.01
8,64,105.03
8,64,105.03
8,64,110.01
8,64,105.03
8,64,102.17
8,64,91.27
8,64,88.67
8,64,83.72
8,64,83.72
8,64,88.67
8,64,89.51
8,64,88.67
8,64,83.72
8,64,82.13
8,64,77.49
8,64,76.73
8,64,77.49
8,64,86.46
8,64,122.13
8,64,162.93
8,64,137.03
8,64,107.22
8,64,96.58
8,64,88.73
8,64,78.28
8,64,76.73
9,64,76
9,64,73.86
9,64,87.07
9,64,89.51
9,64,88.67
9,64,82.94
9,64,77.49
9,64,76
9,64,76.3
9,64,291.24
9,64,307.27
9,64,1112.37
9,64,483.51
9,64,266.46
9,64,197.51
9,64,174.99
9,64,159.63
9,64,151.87
9,64,148.17
9,64,132.18
9,64,129.6
9,64,129.6
9,64,127.34
9,64,117.41
9,64,134.45
9,64,141.73
9,64,141.88
9,64,167.79
9,64,157.75
9,64,137.41
10,64,119.67
10,64,101.28
10,64,148.83
10,64,194.85
10,64,140.1
10,64,114.27
10,64,105.03
10,64,103.1
10,64,95.71
10,64,89.85
10,64,120.95
10,64,110.3
10,64,84.78
10,64,71.04
10,64,61.74
10,64,62.41
10,64,81.43
10,64,123.28
10,64,98.87
10,64,77.64
10,64,66.25
10,64,61.1
10,64,59.47
10,64,51.89
10,64,40.56
10,64,35.06
10,64,34.42
10,64,34.42
10,64,34.42
10,64,35.06
10,64,39.05
11,64,39.73
11,64,40.46
11,64,43.49
11,64,35.75
11,64,35.75
11,64,43.49
11,64,40.46
11,64,39.05
11,64,34.46
11,64,30.32
11,64,29.23
11,64,25.71
11,64,23.93
11,64,34.79
11,64,54.05
11,64,84.52
11,64,119.87
11,64,106.14
11,64,94.87
11,64,76.95
11,64,60.45
11,64,58.86
11,64,258.04
11,64,186.76
11,64,115.15
11,64,79.34
11,64,65.62
11,64,52.9
11,64,40.56
11,64,35.06
12,64,34.42
12,64,33.81
12,64,29.79
12,64,26.66
12,64,29.79
12,64,41.59
12,64,87.9
12,64,87.18
12,64,67.07
12,64,52.9
12,64,40.56
12,64,35.06
12,64,33.81
12,64,28.84
12,64,19.87
12,64,16.96
12,64,18.31
12,64,16.35
12,64,14
12,64,11.96
12,64,10.37
12,64,10.16
12,64,10.16
12,64,10.16
12,64,15.37
12,64,36.25
12,64,49.43
12,64,52.67
12,64,50.95
12,64,39.31
12,64,27.75
1,65,28.21
1,65,22.61
1,65,18.71
1,65,14.55
1,65,36.11
1,65,183.56
1,65,181.11
1,65,110.44
1,65,69.82
1,65,52.93
1,65,44.54
1,65,58.61
1,65,91.94
1,65,73.04
1,65,52.92
1,65,35.38
1,65,26.3
1,65,22.6
1,65,22.17
1,65,23.06
1,65,30.59
1,65,75.55
1,65,75.28
1,65,98.41
1,65,80.48
1,65,65.33
1,65,80.48
1,65,94.88
1,65,90.45
1,65,118.91
1,65,272.76
2,65,232.28
2,65,148.21
2,65,101.37
2,65,74.85
2,65,59.23
2,65,41.45
2,65,35.12
2,65,39.04
2,65,71.18
2,65,152.01
2,65,137.22
2,65,160.53
2,65,137.7
2,65,109.44
2,65,89.71
2,65,74
2,65,59.75
2,65,46.77
2,65,39.2
2,65,30.46
2,65,25.77
2,65,22.6
2,65,21.77
2,65,19.08
2,65,16.36
2,65,14.27
2,65,13.98
2,65,13.98
3,65,13.72
3,65,12.19
3,65,11.94
3,65,11.94
3,65,11.94
3,65,11.94
3,65,11.71
3,65,10.38
3,65,10.17
3,65,10.17
3,65,9.97
3,65,8.82
3,65,8.28
3,65,6.28
3,65,5.51
3,65,3.13
3,65,2.81
3,65,2.81
3,65,2.81
3,65,2.81
3,65,2.81
3,65,2.81
3,65,2.81
3,65,2.81
3,65,2.81
3,65,2.69
3,65,2.11
3,65,2.69
3,65,2.81
3,65,2.69
3,65,2.01
4,65,1.82
4,65,1.36
4,65,1.44
4,65,2.58
4,65,2.69
4,65,2.01
4,65,1.91
4,65,1.82
4,65,1.36
4,65,1.29
4,65,1.29
4,65,1.29
4,65,1.29
4,65,1.29
4,65,1.29
4,65,1.29
4,65,1.29
4,65,1.29
4,65,1.29
4,65,1.29
4,65,1.29
4,65,1.29
4,65,1.36
4,65,1.74
4,65,1.36
4,65,1.55
4,65,7.77
4,65,62.34
4,65,146.92
4,65,151.92
5,65,146.15
5,65,185.79
5,65,160.75
5,65,122.61
5,65,117.39
5,65,167.57
5,65,201.72
5,65,191.51
5,65,191.51
5,65,191.26
5,65,142.66
5,65,129.04
5,65,111.22
5,65,90.54
5,65,77.54
5,65,70.97
5,65,64.94
5,65,54.62
5,65,50.95
5,65,41.24
5,65,39.73
5,65,39.73
5,65,39.05
5,65,35.06
5,65,34.42
5,65,34.42
5,65,33.81
5,65,29.79
5,65,26.17
5,65,25.68
5,65,25.68
6,65,24.79
6,65,20.16
6,65,21.31
6,65,19.39
6,65,19.01
6,65,19.01
6,65,18.66
6,65,16.63
6,65,16.31
6,65,16
6,65,13.73
6,65,10.81
6,65,12.2
6,65,17.6
6,65,37.28
6,65,70.93
6,65,70.99
6,65,65.58
6,65,59.71
6,65,53.61
6,65,60.23
6,65,105.14
6,65,80.24
6,65,67.55
6,65,74.91
6,65,3495.46
6,65,1563.27
6,65,521.96
6,65,337.08
6,65,247.59
7,65,202.17
7,65,168.84
7,65,151.91
7,65,142.66
7,65,130.16
7,65,120.58
7,65,112.07
7,65,103.16
7,65,89.62
7,65,77.54
7,65,71.66
7,65,70.26
7,65,65.56
7,65,61.1
7,65,59.47
7,65,54.56
7,65,58.47
7,65,53.61
7,65,683.66
7,65,13195.99
7,65,1222.26
7,65,656.87
7,65,481.81
7,65,388.23
7,65,326.05
7,65,284.92
7,65,259.91
7,65,245.27
7,65,225.9
7,65,215.35
7,65,231.32
8,65,338.16
8,65,298.5
8,65,251.18
8,65,234.04
8,65,215.4
8,65,205.25
8,65,202.79
8,65,194.39
8,65,185.1
8,65,176.18
8,65,168.62
8,65,166.52
8,65,160.34
8,65,159.32
8,65,158.33
8,65,152.4
8,65,150.47
8,65,143.86
8,65,137.47
8,65,136.57
8,65,135.69
8,65,129.42
8,65,122.37
8,65,121.36
8,65,122.37
8,65,139.11
8,65,227.6
8,65,337.97
8,65,296.58
8,65,310.03
8,65,338.71
9,65,369.49
9,65,385.86
9,65,314.06
9,65,260.19
9,65,226
9,65,205.3
9,65,197.96
9,65,212.84
9,65,221.87
9,65,212.84
9,65,195.59
9,65,186.21
9,65,191.04
9,65,223.44
9,65,196.95
9,65,176.22
9,65,159.41
9,65,144.82
9,65,137.47
9,65,136.57
9,65,137.47
9,65,142
9,65,136.59
9,65,129.42
9,65,122.37
9,65,121.36
9,65,120.37
9,65,113.61
9,65,106.24
9,65,99.28
10,65,92.71
10,65,86.51
10,65,80.67
10,65,75.8
10,65,96.61
10,65,203.49
10,65,142.59
10,65,113.8
10,65,95.16
10,65,92.66
10,65,93.47
10,65,96.76
10,65,88.02
10,65,86.47
10,65,85.73
10,65,81.35
10,65,79.93
10,65,77.18
10,65,130.86
10,65,140.28
10,65,114.85
10,65,94.38
10,65,85.77
10,65,75.84
10,65,70.58
10,65,69.32
10,65,65.08
10,65,61.04
10,65,60.48
10,65,59.27
10,65,52.31
11,65,50.16
11,65,43.33
11,65,39.94
11,65,57.13
11,65,59.27
11,65,52.31
11,65,49.21
11,65,37.42
11,65,31.39
11,65,30.05
11,65,27.6
11,65,32.94
11,65,22.78
11,65,18.1
11,65,15.43
11,65,15.08
11,65,14.17
11,65,9.06
11,65,6.81
11,65,6.57
11,65,6.57
11,65,6.35
11,65,4.99
11,65,4.04
11,65,4.81
11,65,4.67
11,65,4.23
11,65,15.87
11,65,72.34
11,65,181.09
12,65,551.57
12,65,302.97
12,65,1217.98
12,65,510.44
12,65,351.93
12,65,353.59
12,65,285.7
12,65,311.29
12,65,257.33
12,65,216.58
12,65,460.35
12,65,747.19
12,65,457.23
12,65,327.01
12,65,1231.03
12,65,837.04
12,65,467.98
12,65,374.18
12,65,317.93
12,65,276.18
12,65,234.78
12,65,213.98
12,65,212.72
12,65,216.51
12,65,192.7
12,65,168.74
12,65,158.64
12,65,150.95
12,65,143.56
12,65,136.46
12,65,130.44
1,66,129.6
1,66,127.34
1,66,113.15
1,66,105.03
1,66,104.05
1,66,103.1
1,66,97.47
1,66,96.55
1,66,95.65
1,66,90.37
1,66,88.67
1,66,83.72
1,66,82.13
1,66,77.49
1,66,76
1,66,70.97
1,66,65.56
1,66,61.1
1,66,60.48
1,66,60.48
1,66,60.48
1,66,64.55
1,66,103.83
1,66,225.83
1,66,178.99
1,66,140.14
1,66,128.18
1,66,113.15
1,66,105.03
1,66,104.05
1,66,105.03
2,66,113.15
2,66,125.08
2,66,113.15
2,66,106.02
2,66,121.7
2,66,184.39
2,66,159.98
2,66,129.74
2,66,105.22
2,66,91.27
2,66,89.51
2,66,94.13
2,66,120.85
2,66,105.22
2,66,89.62
2,66,78.28
2,66,81.69
2,66,493.22
2,66,304.2
2,66,191.39
2,66,152.09
2,66,129.92
2,66,116.3
2,66,127.34
2,66,126.26
2,66,105.22
2,66,89.62
2,66,78.28
3,66,75.28
3,66,66.25
3,66,60.09
3,66,52.73
3,66,46.62
3,66,46.62
3,66,51.78
3,66,52.67
3,66,52.67
3,66,50.95
3,66,41.24
3,66,39.73
3,66,39.73
3,66,42.08
3,66,59.57
3,66,74.6
3,66,76.73
3,66,129.93
3,66,392.16
3,66,262.14
3,66,238.46
3,66,2053.43
3,66,1921.47
3,66,2342.46
3,66,1103.79
3,66,540.81
3,66,454.5
3,66,275.74
3,66,223.07
3,66,192.7
3,66,168.74
4,66,159.6
4,66,157.64
4,66,150.94
4,66,143.54
4,66,137.3
4,66,135.56
4,66,130.44
4,66,129.6
4,66,128.45
4,66,120.58
4,66,113.09
4,66,112.04
4,66,113.09
4,66,119.47
4,66,119.47
4,66,113.09
4,66,111.03
4,66,104.08
4,66,97.47
4,66,97.47
4,66,105.1
4,66,118.42
4,66,119.47
4,66,112.07
4,66,105.03
4,66,151.05
4,66,1627.75
4,66,533.82
4,66,308.98
4,66,200.64
5,66,155.23
5,66,144.6
5,66,142.77
5,66,136.51
5,66,130.45
5,66,128.45
5,66,121.65
5,66,118.4
5,66,105.06
5,66,97.43
5,66,96.5
5,66,95.61
5,66,90.33
5,66,89.47
5,66,89.47
5,66,88.63
5,66,83.68
5,66,82.87
5,66,82.87
5,66,82.09
5,66,77.46
5,66,75.96
5,66,71.63
5,66,70.92
5,66,70.24
5,66,66.19
5,66,65.52
5,66,65.52
5,66,65.52
5,66,67.58
5,66,82.24
6,66,94.74
6,66,94.74
6,66,83.74
6,66,77.46
6,66,75.96
6,66,71.63
6,66,70.92
6,66,72.37
6,66,196.46
6,66,1304
6,66,770.61
6,66,372.03
6,66,241.55
6,66,193.74
6,66,162.1
6,66,150.25
6,66,137.42
6,66,129.3
6,66,121.65
6,66,119.45
6,66,112.04
6,66,104.99
6,66,103.06
6,66,97.43
6,66,96.5
6,66,95.61
6,66,90.33
6,66,88.63
6,66,83.68
6,66,82.87
7,66,82.87
7,66,83.68
7,66,88.63
7,66,89.47
7,66,88.63
7,66,82.9
7,66,77.46
7,66,75.96
7,66,71.63
7,66,70.92
7,66,70.24
7,66,67.54
7,66,81.13
7,66,121.1
7,66,117.52
7,66,92.26
7,66,82.9
7,66,76.01
7,66,66.87
7,66,64.88
7,66,61.1
7,66,59.38
7,66,53.01
7,66,51.98
7,66,51.98
7,66,51.02
7,66,45.49
7,66,45.49
7,66,50.07
7,66,45.49
7,66,44.6
8,66,44.6
8,66,44.6
8,66,45.49
8,66,51.02
8,66,51.02
8,66,45.49
8,66,44.6
8,66,45.49
8,66,53.15
8,66,65.61
8,66,241.44
8,66,217.62
8,66,138.11
8,66,105.37
8,66,83.84
8,66,72.37
8,66,70.92
8,66,70.92
8,66,323.09
8,66,3110.09
8,66,728.4
8,66,419.04
8,66,306.91
8,66,245.83
8,66,212.85
8,66,192.59
8,66,176.02
8,66,166.62
8,66,159.6
8,66,158.61
8,66,162.68
9,66,188.11
9,66,189.18
9,66,167.75
9,66,151.91
9,66,143.54
9,66,136.44
9,66,131.29
9,66,134.7
9,66,130.44
9,66,354.84
9,66,197.59
9,66,209.33
9,66,171.08
9,66,150.99
9,66,143.75
9,66,290.63
9,66,234.5
9,66,170.11
9,66,145.43
9,66,136.44
9,66,130.44
9,66,128.45
9,66,121.66
9,66,119.47
9,66,113.09
9,66,112.04
9,66,112.04
9,66,132.72
9,66,157.21
9,66,138.2
10,66,136.42
10,66,137.52
10,66,375.22
10,66,277.52
10,66,166.11
10,66,130.85
10,66,112.14
10,66,97.49
10,66,89.49
10,66,83.68
10,66,82.87
10,66,82.87
10,66,82.87
10,66,84.52
10,66,94.74
10,66,97.43
10,66,102.1
10,66,97.43
10,66,95.61
10,66,90.33
10,66,90.33
10,66,94.72
10,66,91.2
10,66,93.85
10,66,86.17
10,66,109.37
10,66,196.28
10,66,154.9
10,66,116.24
10,66,103.12
10,66,90.39
11,66,83.68
11,66,82.09
11,66,76.01
11,66,66.87
11,66,65.52
11,66,66.19
11,66,76.63
11,66,127.68
11,66,169.64
11,66,132.6
11,66,104.29
11,66,84.6
11,66,76.01
11,66,65.61
11,66,53.15
11,66,45.49
11,66,44.6
11,66,43.77
11,66,37.57
11,66,29.05
11,66,27.85
11,66,27.85
11,66,26.81
11,66,21.04
11,66,20.15
11,66,20.15
11,66,20.15
11,66,19.75
11,66,17.11
11,66,14.48
12,66,11.99
12,66,9.05
12,66,8.64
12,66,8.64
12,66,9.53
12,66,16.23
12,66,41.7
12,66,190.95
12,66,155.17
12,66,108.53
12,66,90.39
12,66,82.14
12,66,71.68
12,66,64.93
12,66,53.15
12,66,45.49
12,66,51.89
12,66,103.7
12,66,146.85
12,66,115.18
12,66,91.31
12,66,82.14
12,66,71.68
12,66,64.93
12,66,53.15
12,66,43.88
12,66,33.41
12,66,28.42
12,66,39.33
12,66,110.23
12,66,95.85
1,67,105.18
1,67,128.86
1,67,145.6
1,67,132.21
1,67,135.95
1,67,219.88
1,67,521.79
1,67,313.68
1,67,212.29
1,67,163.87
1,67,149.12
1,67,132.18
1,67,127.34
1,67,114.17
1,67,111.03
1,67,105.03
1,67,138.39
1,67,206.21
1,67,141.25
1,67,120.69
1,67,105.1
1,67,96.58
1,67,94.99
1,67,120.85
1,67,105.22
1,67,91.27
1,67,89.51
1,67,227.86
1,67,9809.95
1,67,21414.8
1,67,3082.46
2,67,1694.01
2,67,984.32
2,67,799.95
2,67,683.77
2,67,594.52
2,67,471.37
2,67,439.87
2,67,428.73
2,67,369.77
2,67,313.55
2,67,281.7
2,67,248.25
2,67,224.61
2,67,204.11
2,67,186.25
2,67,223.53
2,67,564.53
2,67,430.55
2,67,288.28
2,67,209.66
2,67,179.51
2,67,198.19
2,67,347.19
2,67,778.06
2,67,666.36
2,67,401.85
2,67,288.92
2,67,235.78
3,67,284.95
3,67,1007.98
3,67,825.16
3,67,508.59
3,67,328.57
3,67,224.12
3,67,274.54
3,67,1020.98
3,67,1259.64
3,67,828.17
3,67,602.88
3,67,697.33
3,67,694.4
3,67,623.68
3,67,10789.15
3,67,7595.53
3,67,2534.89
3,67,21402.95
3,67,4728.11
3,67,2117.4
3,67,1616.65
3,67,1351.05
3,67,1121.08
3,67,926.15
3,67,806.73
3,67,763.69
3,67,719.38
3,67,712.69
3,67,709.41
3,67,683.6
3,67,640.07
4,67,616.13
4,67,616.13
4,67,640.07
4,67,670.97
4,67,613.58
4,67,549.05
4,67,507.37
4,67,482.72
4,67,557.77
4,67,1243.33
4,67,787.91
4,67,625.24
4,67,604.6
4,67,549.05
4,67,509.85
4,67,502.28
4,67,482.72
4,67,449.83
4,67,431.79
4,67,429.57
4,67,429.57
4,67,429.57
4,67,425.24
4,67,399.69
4,67,395.5
4,67,393.45
4,67,381.3
4,67,379.29
4,67,379.29
4,67,375.37
5,67,352.26
5,67,439.65
5,67,894.83
5,67,2416.07
5,67,1686.61
5,67,1468.11
5,67,6255.58
5,67,1754.41
5,67,948.73
5,67,750.81
5,67,664.85
5,67,613.36
5,67,570.64
5,67,546.15
5,67,549.73
5,67,665.88
5,67,560.58
5,67,517.54
5,67,554.3
5,67,525.44
5,67,485.36
5,67,447.76
5,67,414.47
5,67,395.53
5,67,381.3
5,67,377.31
5,67,365.56
5,67,361.71
5,67,350.35
5,67,346.63
5,67,335.65
6,67,333.83
6,67,333.83
6,67,333.83
6,67,330.3
6,67,320.05
6,67,396.75
6,67,675.04
6,67,1913.67
6,67,6829.26
6,67,43758.02
6,67,14139.26
6,67,5512.44
6,67,3771.71
6,67,2330.63
6,67,1642.64
6,67,1283.7
6,67,1091.62
6,67,982.28
6,67,890.06
6,67,824.91
6,67,2941.4
6,67,5354.54
6,67,2689.64
6,67,1516
6,67,1177.28
6,67,12012.15
6,67,18309.8
6,67,4255.33
6,67,2160.36
6,67,1459.16
7,67,1141.33
7,67,998.88
7,67,811.42
7,67,713.13
7,67,640.26
7,67,590.31
7,67,546.28
7,67,509.85
7,67,504.76
7,67,502.28
7,67,482.72
7,67,452.09
7,67,442.99
7,67,414.47
7,67,395.56
7,67,379.36
7,67,363.68
7,67,350.35
7,67,346.63
7,67,335.65
7,67,333.83
7,67,332.05
7,67,319.72
7,67,307.72
7,67,316.64
7,67,392.26
7,67,443.43
7,67,371.99
7,67,333.96
7,67,309.44
7,67,306.03
8,67,306.03
8,67,306.03
8,67,306.03
8,67,306.03
8,67,311.2
8,67,294.5
8,67,149.71
8,67,138.06
8,67,136.31
8,67,136.31
8,67,135.46
8,67,129.55
8,67,123.48
8,67,121.77
8,67,116.77
8,67,115.94
8,67,115.94
8,67,115.94
8,67,115.94
8,67,116.77
8,67,120.92
8,67,115.96
8,67,110.37
8,67,109.58
8,67,109.58
8,67,108.81
8,67,103.53
8,67,98.45
8,67,97.73
8,67,97.73
8,67,97.73
9,67,97.73
9,67,97.04
9,67,92.9
9,67,92.22
9,67,92.22
9,67,91.56
9,67,87.63
9,67,86.98
9,67,86.98
9,67,86.35
9,67,82.6
9,67,81.99
9,67,81.99
9,67,81.99
9,67,81.99
9,67,81.39
9,67,77.82
9,67,77.24
9,67,77.24
9,67,77.24
9,67,77.24
9,67,77.24
9,67,76.67
9,67,73.28
9,67,72.72
9,67,72.72
9,67,72.72
9,67,72.72
9,67,72.18
9,67,68.96
10,67,68.43
10,67,67.91
10,67,64.85
10,67,64.35
10,67,64.35
10,67,64.35
10,67,64.35
10,67,63.86
10,67,60.96
10,67,60.48
10,67,59.27
10,67,52.26
10,67,51.14
10,67,51.14
10,67,51.14
10,67,51.14
10,67,51.14
10,67,51.14
10,67,58.25
10,67,118.26
10,67,231.08
10,67,185.19
10,67,130.78
10,67,95.25
10,67,82.63
10,67,77.25
10,67,73.28
10,67,72.18
10,67,68.96
10,67,67.91
10,67,65.87
11,67,73.36
11,67,83.88
11,67,77.3
11,67,68.99
11,67,64.85
11,67,68.16
11,67,91.82
11,67,907.7
11,67,1247.13
11,67,259.43
11,67,179.83
11,67,146.68
11,67,135.69
11,67,123.4
11,67,119.39
11,67,107.12
11,67,99.22
11,67,94.24
11,67,97.53
11,67,93.43
11,67,91.84
11,67,87.19
11,67,86.43
11,67,86.43
11,67,85.69
11,67,80.61
11,67,75.77
11,67,74.44
11,67,69.94
11,67,65.65
12,67,65.65
12,67,68.69
12,67,66.87
12,67,73.8
12,67,75.77
12,67,79.2
12,67,75.77
12,67,80.29
12,67,122.46
12,67,168.97
12,67,133.93
12,67,113.64
12,67,100.1
12,67,92.65
12,67,86.45
12,67,81.31
12,67,83.6
12,67,102.77
12,67,103.58
12,67,88.05
12,67,80.61
12,67,75.77
12,67,75.1
12,67,75.1
12,67,74.44
12,67,70.56
12,67,69.92
12,67,69.92
12,67,69.92
12,67,69.92
12,67,69.3
1,68,65.07
1,68,61.04
1,68,60.48
1,68,60.48
1,68,59.27
1,68,52.29
1,68,53.5
1,68,91.2
1,68,89642.17
1,68,48384.55
1,68,50119.65
1,68,35269.97
1,68,25123.79
1,68,9581.61
1,68,4810.07
1,68,3096.6
1,68,2258.69
1,68,1749.63
1,68,1397.62
1,68,1179.25
1,68,1055.56
1,68,946.08
1,68,823.15
1,68,742.39
1,68,695.58
1,68,638.33
1,68,625.6
1,68,600.98
1,68,589.07
1,68,539.39
1,68,506.91
2,68,479.51
2,68,456.51
2,68,453.28
2,68,450.12
2,68,431.4
2,68,428.32
2,68,428.32
2,68,428.32
2,68,495.91
2,68,650.65
2,68,722.88
2,68,673.06
2,68,1399.29
2,68,1294.52
2,68,9411.69
2,68,11714.84
2,68,5494.21
2,68,2567.6
2,68,1742.73
2,68,1287.36
2,68,1059.74
2,68,867.96
2,68,710.08
2,68,626.15
2,68,543.27
2,68,506.91
2,68,479.51
2,68,456.51
2,68,450.12
3,68,428.46
3,68,404.64
3,68,381.94
3,68,362.84
3,68,357.56
3,68,342.11
3,68,342.11
3,68,354.96
3,68,339.69
3,68,320.06
3,68,301.39
3,68,285.71
3,68,281.38
3,68,268.72
3,68,266.63
3,68,266.63
3,68,268.72
3,68,281.38
3,68,973.22
3,68,4455.29
3,68,2132.89
3,68,995.08
3,68,646.57
3,68,487.46
3,68,410.67
3,68,379.2
3,68,342.23
3,68,322.36
3,68,317.58
3,68,303.58
3,68,299.02
4,68,285.71
4,68,281.38
4,68,268.72
4,68,264.6
4,68,252.57
4,68,248.67
4,68,237.24
4,68,235.37
4,68,235.37
4,68,239.17
4,68,258.61
4,68,239.17
4,68,235.37
4,68,233.54
4,68,222.69
4,68,220.91
4,68,220.91
4,68,220.91
4,68,219.18
4,68,210.58
4,68,219.18
4,68,219.18
4,68,208.89
4,68,210.63
4,68,235.56
4,68,245.48
4,68,191.93
4,68,181.52
4,68,181.52
4,68,190.39
5,68,191.89
5,68,190.39
5,68,181.52
5,68,178.64
5,68,168.88
5,68,160.83
5,68,167.49
5,68,171.64
5,68,190.47
5,68,202.78
5,68,201.24
5,68,183.02
5,68,186.13
5,68,222.84
5,68,214.34
5,68,180.4
5,68,151.97
5,68,146.93
5,68,139.79
5,68,137.47
5,68,130.71
5,68,129.6
5,68,130.71
5,68,136.33
5,68,128.39
5,68,113.83
5,68,109.65
5,68,97.94
5,68,96.06
5,68,94.3
5,68,84.12
6,68,82.48
6,68,82.48
6,68,82.48
6,68,82.48
6,68,82.48
6,68,82.48
6,68,82.48
6,68,82.48
6,68,82.48
6,68,82.48
6,68,82.48
6,68,82.48
6,68,82.48
6,68,82.48
6,68,82.48
6,68,82.48
6,68,82.48
6,68,80.95
6,68,72.11
6,68,70.69
6,68,70.69
6,68,70.69
6,68,70.69
6,68,70.69
6,68,69.37
6,68,60.05
6,68,50.89
6,68,60.05
6,68,68.05
6,68,60.05
7,68,49.41
7,68,49.41
7,68,60.05
7,68,70.79
7,68,80.95
7,68,82.48
7,68,80.95
7,68,70.79
7,68,61.71
7,68,60.48
7,68,60.48
7,68,60.48
7,68,58.82
7,68,49.41
7,68,47.92
7,68,49.41
7,68,61.38
7,68,86.83
7,68,130.74
7,68,124.21
7,68,87.76
7,68,80.95
7,68,69.56
7,68,51.06
7,68,47.92
7,68,47.92
7,68,47.92
7,68,47.92
7,68,47.92
7,68,47.92
7,68,47.92
8,68,47.92
8,68,46.6
8,68,39.05
8,68,39.05
8,68,46.6
8,68,47.92
8,68,47.92
8,68,47.92
8,68,47.92
8,68,46.6
8,68,39.05
8,68,41.86
8,68,82.32
8,68,161.82
8,68,128.97
8,68,86.23
8,68,72.11
8,68,70.69
8,68,69.37
8,68,62.94
8,68,69.37
8,68,69.37
8,68,60.05
8,68,49.41
8,68,47.92
8,68,47.92
8,68,47.92
8,68,49.41
8,68,57.17
8,68,48.08
8,68,39.05
9,68,37.86
9,68,37.86
9,68,37.86
9,68,37.86
9,68,37.86
9,68,37.86
9,68,37.86
9,68,37.86
9,68,37.86
9,68,37.86
9,68,37.86
9,68,36.8
9,68,30.78
9,68,30.78
9,68,36.8
9,68,36.8
9,68,30.78
9,68,29.83
9,68,29.83
9,68,29.83
9,68,29.83
9,68,28.98
9,68,24.18
9,68,23.43
9,68,23.43
9,68,22.76
9,68,18.94
9,68,18.35
9,68,18.94
9,68,22.76
10,68,23.43
10,68,22.76
10,68,19.54
10,68,22.76
10,68,22.76
10,68,18.94
10,68,18.94
10,68,22.09
10,68,18.94
10,68,18.35
10,68,18.35
10,68,18.35
10,68,18.35
10,68,18.35
10,68,17.81
10,68,14.79
10,68,14.32
10,68,14.32
10,68,14.79
10,68,17.81
10,68,17.81
10,68,14.37
10,68,11.52
10,68,11.14
10,68,10.81
10,68,7.79
10,68,2.27
10,68,1.22
10,68,2.82
10,68,0.59
10,68,0.48
11,68,6.8
11,68,8.64
11,68,8.64
11,68,8.64
11,68,8.64
11,68,8.64
11,68,7.96
11,68,6.29
11,68,17.14
11,68,24.36
11,68,35.86
11,68,35.86
11,68,24.36
11,68,18.94
11,68,17.34
11,68,11.94
11,68,11.14
11,68,11.14
11,68,10.52
11,68,4.66
11,68,1.05
11,68,0.42
11,68,0.2
11,68,0.18
11,68,1.26
11,68,1.9
11,68,17.27
11,68,39.01
11,68,67.9
11,68,79.43
12,68,69.56
12,68,49.73
12,68,41.57
12,68,61.31
12,68,95.04
12,68,116.73
12,68,74.48
12,68,49.73
12,68,39.05
12,68,37.86
12,68,35.86
12,68,24.36
12,68,18.94
12,68,18.35
12,68,18.35
12,68,18.35
12,68,18.35
12,68,18.35
12,68,17.81
12,68,14.79
12,68,13.9
12,68,11.18
12,68,8.26
12,68,4.99
12,68,7.96
12,68,7.96
12,68,4.2
12,68,2.1
12,68,1.63
12,68,0.52
12,68,0.35
1,69,0.11
1,69,0.17
1,69,1.73
1,69,3.73
1,69,4.05
1,69,3.73
1,69,1.78
1,69,0.24
1,69,0
1,69,0
1,69,0
1,69,0
1,69,0
1,69,0
1,69,0
1,69,0
1,69,0.07
1,69,1.23
1,69,0.49
1,69,0.2
1,69,0.1
1,69,0.06
1,69,0
1,69,0
1,69,0
1,69,0
1,69,0
1,69,0
1,69,0
1,69,0
1,69,0
2,69,0
2,69,0
2,69,0.08
2,69,0.17
2,69,0.19
2,69,0.17
2,69,0.1
2,69,0.09
2,69,0.09
2,69,0.09
2,69,0.06
2,69,0
2,69,0.15
2,69,6.63
2,69,7.96
2,69,4.52
2,69,3.51
2,69,1.12
2,69,0.86
2,69,0.86
2,69,0.97
2,69,1.95
2,69,3.73
2,69,4.05
2,69,4.52
2,69,8.26
2,69,11.18
2,69,13.48
3,69,11.52
3,69,11.14
3,69,11.14
3,69,11.14
3,69,11.14
3,69,10.81
3,69,8.93
3,69,7.96
3,69,4.2
3,69,2.32
3,69,3.73
3,69,4.05
3,69,4.05
3,69,3.51
3,69,0.95
3,69,0.05
3,69,0.03
3,69,0.38
3,69,0.8
3,69,0.86
3,69,0.86
3,69,1.12
3,69,3.51
3,69,3.73
3,69,2.32
3,69,4.2
3,69,7.96
3,69,8.64
3,69,8.93
3,69,10.81
3,69,11.14
4,69,10.52
4,69,4.88
4,69,1.95
4,69,0.9
4,69,0.4
4,69,0.09
4,69,0
4,69,0
